so_number,line_no,product_code,raw_product_code,product_name,quantity,unit_price,line_total,product_mapping_confidence,product_mapping_method,product_review_required,product_metadata_review_required
BH26.1367,5,000106002013000,000106002013000,Xe nnp Thnng Nhnt Batwheels 16 Xanh,4,1262037,5048148,100,PRODUCT_CODE_EXACT,False,False
BH26.1367,6,000105002004000,000105002004000,Xe nnp Thnng Nhnt Batwheels 12 nn,2,1132407,2264814,100,PRODUCT_CODE_EXACT,False,False
BH26.1368,1,000225002023000,000225002023000,Xe nnp Thnng Nhnt New 26 Kem,1,1616111,1616111,100,PRODUCT_CODE_EXACT,False,False
BH26.1368,2,000225002015000,000225002015000,Xe nnp Thnng Nhnt New 26 Café/nâu,1,1616111,1616111,100,PRODUCT_CODE_EXACT,False,False
BH26.1368,3,000335002013000,000335002013000,Xe nnp Thnng Nhnt Super 24 Xanh,1,2105000,2105000,100,PRODUCT_CODE_EXACT,False,False
BH26.1368,4,000217003008000,000217003008000,Xe nnp Thnng Nhnt GN 06-26 2.0 Ghi,1,1591666,1591666,100,PRODUCT_CODE_EXACT,False,False
BH26.1368,5,000217003001000,000217003001000,Xe nnp Thnng Nhnt GN 06-26 2.0 nen,1,1591666,1591666,100,PRODUCT_CODE_EXACT,False,False
BH26.1368,6,000216003008000,000216003008000,Xe nnp Thnng Nhnt GN 06-24 2.0 Ghi,1,1530555,1530555,100,PRODUCT_CODE_EXACT,False,False
BH26.1368,7,000214004000000,000214004000000,Xe nnp Thnng Nhnt GN 05-26,1,1530555,1530555,100,PRODUCT_CODE_EXACT,False,False
BH26.1368,8,000214004000000,000214004000000,Xe nnp Thnng Nhnt GN 05-26,1,1530555,1530555,100,PRODUCT_CODE_EXACT,False,False
BH26.1368,9,000331002008000,000331002008000,Xe nnp Thnng Nhnt MTB 26-02 Ghi,1,1799444,1799444,100,PRODUCT_CODE_EXACT,False,False
BH26.1368,10,000331002001000,000331002001000,Xe nnp Thnng Nhnt MTB 26-02 nen,1,1799444,1799444,100,PRODUCT_CODE_EXACT,False,False
BH26.1368,11,000331002022000,000331002022000,Xe nnp Thnng Nhnt MTB 26-02 Xanh dnnng,1,1799444,1799444,100,PRODUCT_CODE_EXACT,False,False
BH26.1368,12,000217003008000,000217003008000,Xe nnp Thnng Nhnt GN 06-26 2.0 Ghi,1,1591666,1591666,100,PRODUCT_CODE_EXACT,False,False
BH26.1368,13,000217003001000,000217003001000,Xe nnp Thnng Nhnt GN 06-26 2.0 nen,1,1591666,1591666,100,PRODUCT_CODE_EXACT,False,False
BH26.1368,14,000216003008000,000216003008000,Xe nnp Thnng Nhnt GN 06-24 2.0 Ghi,1,1530555,1530555,100,PRODUCT_CODE_EXACT,False,False
BH26.1368,15,000214004000000,000214004000000,Xe nnp Thnng Nhnt GN 05-26,2,1530555,3061110,100,PRODUCT_CODE_EXACT,False,False
BH26.1368,16,000331002022000,000331002022000,Xe nnp Thnng Nhnt MTB 26-02 Xanh dnnng,1,1799444,1799444,100,PRODUCT_CODE_EXACT,False,False
BH26.1368,17,000331002001000,000331002001000,Xe nnp Thnng Nhnt MTB 26-02 nen,1,1799444,1799444,100,PRODUCT_CODE_EXACT,False,False
BH26.1369,1,000331002008000,000331002008000,Xe nnp Thnng Nhnt MTB 26-02 Ghi,5,1799444,8997220,100,PRODUCT_CODE_EXACT,False,False
BH26.1369,2,000331002022000,000331002022000,Xe nnp Thnng Nhnt MTB 26-02 Xanh dnnng,1,1799444,1799444,100,PRODUCT_CODE_EXACT,False,False
BH26.1369,3,000224002002000,000224002002000,Xe nnp Thnng Nhnt New 24 Trnng,1,1555000,1555000,100,PRODUCT_CODE_EXACT,False,False
BH26.1369,4,000224002023000,000224002023000,Xe nnp Thnng Nhnt New 24 Kem,1,1555000,1555000,100,PRODUCT_CODE_EXACT,False,False
BH26.1369,5,000331002001000,000331002001000,Xe nnp Thnng Nhnt MTB 26-02 nen,5,1799444,8997220,100,PRODUCT_CODE_EXACT,False,False
BH26.1369,6,000217003001000,000217003001000,Xe nnp Thnng Nhnt GN 06-26 2.0 nen,1,1591666,1591666,100,PRODUCT_CODE_EXACT,False,False
BH26.1370,1,000225002023000,000225002023000,Xe nnp Thnng Nhnt New 26 Kem,1,1616111,1616111,100,PRODUCT_CODE_EXACT,False,False
BH26.1370,2,000219002012000,000219002012000,Xe nnp Thnng Nhnt GN 2.0 700C Ghi,3,1744444,5233332,100,PRODUCT_CODE_EXACT,False,False
BH26.1370,3,000219002022000,000219002022000,Xe nnp Thnng Nhnt GN 2.0 700C Xanh,4,1744444,6977776,100,PRODUCT_CODE_EXACT,False,False
BH26.1370,4,000217003001000,000217003001000,Xe nnp Thnng Nhnt GN 06-26 2.0 nen,1,1591666,1591666,100,PRODUCT_CODE_EXACT,False,False
BH26.1370,5,000331002001000,000331002001000,Xe nnp Thnng Nhnt MTB 26-02 nen,3,1799444,5398332,100,PRODUCT_CODE_EXACT,False,False
BH26.1370,6,000331002008000,000331002008000,Xe nnp Thnng Nhnt MTB 26-02 Ghi,3,1799444,5398332,100,PRODUCT_CODE_EXACT,False,False
BH26.1370,7,000224002023000,000224002023000,Xe nnp Thnng Nhnt New 24 Kem,1,1555000,1555000,100,PRODUCT_CODE_EXACT,False,False
BH26.1370,8,000224002015000,000224002015000,Xe nnp Thnng Nhnt New 24 Café/nâu,2,1555000,3110000,100,PRODUCT_CODE_EXACT,False,False
BH26.1371,1,000131002001002,000131002001002,Xe nnp Thnng Nhnt GN 06 20 2024 nen,5,1169907,5849535,100,PRODUCT_CODE_EXACT,False,False
BH26.1371,2,000225002023000,000225002023000,Xe nnp Thnng Nhnt New 26 Kem,5,1616111,8080555,100,PRODUCT_CODE_EXACT,False,False
BH26.1371,3,000225002015000,000225002015000,Xe nnp Thnng Nhnt New 26 Café/nâu,5,1616111,8080555,100,PRODUCT_CODE_EXACT,False,False
BH26.1371,4,000225002009000,000225002009000,Xe nnp Thnng Nhnt New 26 Hnng,3,1616111,4848333,100,PRODUCT_CODE_EXACT,False,False
BH26.1371,5,000217003008000,000217003008000,Xe nnp Thnng Nhnt GN 06-26 2.0 Ghi,2,1591666,3183332,100,PRODUCT_CODE_EXACT,False,False
BH26.1371,6,000217003001000,000217003001000,Xe nnp Thnng Nhnt GN 06-26 2.0 nen,5,1591666,7958330,100,PRODUCT_CODE_EXACT,False,False
BH26.1371,7,000337002001000,000337002001000,Xe nnp Thnng Nhnt SK 24 nen,4,1622222,6488888,100,PRODUCT_CODE_EXACT,False,False
BH26.1371,8,000331002001000,000331002001000,Xe nnp Thnng Nhnt MTB 26-02 nen,5,1799444,8997220,100,PRODUCT_CODE_EXACT,False,False
BH26.1371,9,000331002008000,000331002008000,Xe nnp Thnng Nhnt MTB 26-02 Ghi,5,1799444,8997220,100,PRODUCT_CODE_EXACT,False,False
BH26.1371,10,000125002023000,000125002023000,Xe nnp Thnng Nhnt Puppy 20 Kem,1,1310555,1310555,100,PRODUCT_CODE_EXACT,False,False
BH26.1371,11,000125002009000,000125002009000,Xe nnp Thnng Nhnt Puppy 20 Hnng,3,1310555,3931665,100,PRODUCT_CODE_EXACT,False,False
BH26.1372,1,000230002023000,000230002023000,Xe nnp Thnng Nhnt LD 26 Kem,5,1799444,8997220,100,PRODUCT_CODE_EXACT,False,False
BH26.1372,2,000336002004000,000336002004000,Xe nnp Thnng Nhnt SK 20 nn,1,1377777,1377777,100,PRODUCT_CODE_EXACT,False,False
BH26.1372,3,000336002022000,000336002022000,Xe nnp Thnng Nhnt SK 20 xanh,2,1377777,2755554,100,PRODUCT_CODE_EXACT,False,False
BH26.1373,1,1000240020090000,1000240020090000,Xe nnp Thnng Nhnt TE Bunny 16 Hnng,2,943888,1887776,100,PRODUCT_CODE_EXACT,False,False
BH26.1373,2,1000270020220000,1000270020220000,Xe nnp Thnng Nhnt TE Spaceboy 16 Xanh dnn,2,943888,1887776,100,PRODUCT_CODE_EXACT,False,False
BH26.1374,1,000224002015000,000224002015000,Xe nnp Thnng Nhnt New 24 Café/nâu,3,1555000,4665000,100,PRODUCT_CODE_EXACT,False,False
BH26.1374,2,000224002002000,000224002002000,Xe nnp Thnng Nhnt New 24 Trnng,1,1555000,1555000,100,PRODUCT_CODE_EXACT,False,False
BH26.1374,3,000224002009000,000224002009000,Xe nnp Thnng Nhnt New 24 Hnng,1,1555000,1555000,100,PRODUCT_CODE_EXACT,False,False
BH26.1374,4,000224002026000,000224002026000,Xe nnp Thnng Nhnt New 24 Xanh mint,1,1555000,1555000,100,PRODUCT_CODE_EXACT,False,False
BH26.1374,5,000225002023000,000225002023000,Xe nnp Thnng Nhnt New 26 Kem,4,1616111,6464444,100,PRODUCT_CODE_EXACT,False,False
BH26.1374,6,000225002015000,000225002015000,Xe nnp Thnng Nhnt New 26 Café/nâu,3,1616111,4848333,100,PRODUCT_CODE_EXACT,False,False
BH26.1374,7,000217003005000,000217003005000,Xe nnp Thnng Nhnt GN 06-26 2.0 Cam,2,1591666,3183332,100,PRODUCT_CODE_EXACT,False,False
BH26.1375,1,000224002015000,000224002015000,Xe nnp Thnng Nhnt New 24 Café/nâu,5,1555000,7775000,100,PRODUCT_CODE_EXACT,False,False
BH26.1375,2,000225002015000,000225002015000,Xe nnp Thnng Nhnt New 26 Café/nâu,5,1616111,8080555,100,PRODUCT_CODE_EXACT,False,False
BH26.1375,3,000224002023000,000224002023000,Xe nnp Thnng Nhnt New 24 Kem,5,1555000,7775000,100,PRODUCT_CODE_EXACT,False,False
BH26.1375,4,000225002023000,000225002023000,Xe nnp Thnng Nhnt New 26 Kem,5,1616111,8080555,100,PRODUCT_CODE_EXACT,False,False
BH26.1375,5,000336002001000,000336002001000,Xe nnp Thnng Nhnt SK 20 nen,2,1377777,2755554,100,PRODUCT_CODE_EXACT,False,False
BH26.1376,1,000125002013000,000125002013000,Xe nnp Thnng Nhnt Puppy 20 Xanh,2,1050000,2100000,100,PRODUCT_CODE_EXACT,False,False
BH26.1376,2,000125002009000,000125002009000,Xe nnp Thnng Nhnt Puppy 20 Hnng,2,1050000,2100000,100,PRODUCT_CODE_EXACT,False,False
BH26.1376,3,000125002002000,000125002002000,Xe nnp Thnng Nhnt Puppy 20 Trnng,2,1050000,2100000,100,PRODUCT_CODE_EXACT,False,False
BH26.1376,4,000125002023000,000125002023000,Xe nnp Thnng Nhnt Puppy 20 Kem,2,1050000,2100000,100,PRODUCT_CODE_EXACT,False,False
BH26.1376,5,000117002023000,000117002023000,Xe nnp thnng nhnt TE Bunny 16 Kem,1,500000,500000,100,PRODUCT_CODE_EXACT,False,False
BH26.1376,6,000105002004000,000105002004000,Xe nnp Thnng Nhnt Batwheels 12 nn,1,470000,470000,100,PRODUCT_CODE_EXACT,False,False
BH26.1376,7,000105002013000,000105002013000,Xe nnp Thnng Nhnt Batwheels 12 Xanh,1,470000,470000,100,PRODUCT_CODE_EXACT,False,False
BH26.1376,8,000122002009001,000122002009001,Xe nnp Thnng Nhnt Bubbles 20 Hnng dn quan,7,1050000,7350000,100,PRODUCT_CODE_EXACT,False,False
BH26.1376,9,1060010000200000,1060010000200000,Xe nnp Thnng Nhnt TE Super Man 16 Xanh,2,650000,1300000,100,PRODUCT_CODE_EXACT,False,False
BH26.1376,10,1040010000080000,1040010000080000,Xe nnp Thnng Nhnt TE Batman16 Ghi,2,650000,1300000,100,PRODUCT_CODE_EXACT,False,False
BH26.1376,11,1000250020220000,1000250020220000,Xe nnp Thnng Nhnt TE Robot 16 Xanh dnnng,2,500000,1000000,100,PRODUCT_CODE_EXACT,False,False
BH26.1376,12,1000240020090000,1000240020090000,Xe nnp Thnng Nhnt TE Bunny 16 Hnng,4,500000,2000000,100,PRODUCT_CODE_EXACT,False,False
BH26.1376,13,000131002008001,000131002008001,Xe nnp Thnng Nhnt GN 06 20 2024 Ghi,5,1150000,5750000,100,PRODUCT_CODE_EXACT,False,False
BH26.1376,14,1050010000200000,1050010000200000,Xe nnp Thnng Nhnt TE Super Man 12 Xanh,2,550000,1100000,100,PRODUCT_CODE_EXACT,False,False
BH26.1376,15,1030010000080000,1030010000080000,Xe nnp Thnng Nhnt TE Batman12 Ghi,2,500000,1000000,100,PRODUCT_CODE_EXACT,False,False
BH26.1376,16,000224002023000,000224002023000,Xe nnp Thnng Nhnt New 24 Kem,3,1130000,3390000,100,PRODUCT_CODE_EXACT,False,False
BH26.1376,17,000224002026000,000224002026000,Xe nnp Thnng Nhnt New 24 Xanh mint,8,1130000,9040000,100,PRODUCT_CODE_EXACT,False,False
BH26.1376,18,000224002015000,000224002015000,Xe nnp Thnng Nhnt New 24 Café/nâu,5,1130000,5650000,100,PRODUCT_CODE_EXACT,False,False
BH26.1376,19,000224002004000,000224002004000,Xe nnp Thnng Nhnt New 24 nn tnni,3,1130000,3390000,100,PRODUCT_CODE_EXACT,False,False
BH26.1376,20,000224002009000,000224002009000,Xe nnp Thnng Nhnt New 24 Hnng,1,1130000,1130000,100,PRODUCT_CODE_EXACT,False,False
BH26.1376,21,000225002024000,000225002024000,Xe nnp Thnng Nhnt New 26 Tím,3,1200000,3600000,100,PRODUCT_CODE_EXACT,False,False
BH26.1376,22,000225002025000,000225002025000,Xe nnp Thnng Nhnt New 26 Xanh mint,15,1200000,18000000,100,PRODUCT_CODE_EXACT,False,False
BH26.1376,23,000225002023000,000225002023000,Xe nnp Thnng Nhnt New 26 Kem,14,1200000,16800000,100,PRODUCT_CODE_EXACT,False,False
BH26.1376,24,000207004000000,000207004000000,Xe nnp Thnng Nhnt 219-05-26,4,1250000,5000000,100,PRODUCT_CODE_EXACT,False,False
BH26.1376,25,000225002009000,000225002009000,Xe nnp Thnng Nhnt New 26 Hnng,3,1200000,3600000,100,PRODUCT_CODE_EXACT,False,False
BH26.1376,26,000217003008000,000217003008000,Xe nnp Thnng Nhnt GN 06-26 2.0 Ghi,8,1250000,10000000,100,PRODUCT_CODE_EXACT,False,False
BH26.1376,27,000225002002000,000225002002000,Xe nnp Thnng Nhnt New 26 Trnng,3,1200000,3600000,100,PRODUCT_CODE_EXACT,False,False
BH26.1376,28,1000240020220000,1000240020220000,Xe nnp Thnng Nhnt TE Bunny 16 Xanh dnnng,2,500000,1000000,100,PRODUCT_CODE_EXACT,False,False
BH26.1376,29,000217003001000,000217003001000,Xe nnp Thnng Nhnt GN 06-26 2.0 nen,7,1250000,8750000,100,PRODUCT_CODE_EXACT,False,False
BH26.1376,30,000216003008000,000216003008000,Xe nnp Thnng Nhnt GN 06-24 2.0 Ghi,1,1180000,1180000,100,PRODUCT_CODE_EXACT,False,False
BH26.1376,31,000335002004000,000335002004000,Xe nnp Thnng Nhnt Super 24 nn,2,1350000,2700000,100,PRODUCT_CODE_EXACT,False,False
BH26.1376,32,000335002013000,000335002013000,Xe nnp Thnng Nhnt Super 24 Xanh,1,1350000,1350000,100,PRODUCT_CODE_EXACT,False,False
BH26.1376,33,1000230020090000,1000230020090000,Xe nnp Thnng Nhnt TE Bunny 12 Hnng,2,470000,940000,100,PRODUCT_CODE_EXACT,False,False
BH26.1376,34,000331002008000,000331002008000,Xe nnp Thnng Nhnt MTB 26-02 Ghi,2,1300000,2600000,100,PRODUCT_CODE_EXACT,False,False
BH26.1376,35,000226003014000,000226003014000,Xe nnp Thnng Nhnt LD 24-01_2023 Xanh Sant,8,1200000,9600000,100,PRODUCT_CODE_EXACT,False,False
BH26.1376,36,000226003023000,000226003023000,Xe nnp Thnng Nhnt LD 24-01_2023 Kem,17,1200000,20400000,100,PRODUCT_CODE_EXACT,False,False
BH26.1376,37,000230002009000,000230002009000,Xe nnp Thnng Nhnt LD 26 Pastel Hnng,8,1280000,10240000,100,PRODUCT_CODE_EXACT,False,False
BH26.1376,38,000226003015000,000226003015000,Xe nnp Thnng Nhnt LD 24-01_2023 Café/nâu,10,1200000,12000000,100,PRODUCT_CODE_EXACT,False,False
BH26.1376,39,1000320050010000,1000320050010000,Xe nnp Thnng Nhnt Road RPD 700C V5 nen,14,2150000,30100000,100,PRODUCT_CODE_EXACT,False,False
BH26.1376,40,000219002012000,000219002012000,Xe nnp Thnng Nhnt GN 2.0 700C Ghi,1,1400000,1400000,100,PRODUCT_CODE_EXACT,False,False
BH26.1376,41,000219002022000,000219002022000,Xe nnp Thnng Nhnt GN 2.0 700C Xanh,4,1400000,5600000,100,PRODUCT_CODE_EXACT,False,False
BH26.1376,42,1000400050020000,1000400050020000,Xe nnp Thnng Nhnt MTB SPD 27.5 17 Trnng,1,2150000,2150000,100,PRODUCT_CODE_EXACT,False,False
BH26.1376,43,000334002004000,000334002004000,Xe nnp Thnng Nhnt Super 20 nn,1,1210000,1210000,100,PRODUCT_CODE_EXACT,False,False
BH26.1376,44,000226003002000,000226003002000,Xe nnp Thnng Nhnt LD 24-01_2023 Trnng,6,1200000,7200000,100,PRODUCT_CODE_EXACT,False,False
BH26.1376,45,1000400050080010,1000400050080010,Xe nnp Thnng Nhnt MTB SPD 27.5 17 Ghi,1,2150000,2150000,100,PRODUCT_CODE_EXACT,False,False
BH26.1376,46,1000400050200000,1000400050200000,Xe nnp Thnng Nhnt MTB SPD 27.5 17 Xanh,1,2150000,2150000,100,PRODUCT_CODE_EXACT,False,False
BH26.1376,47,000232003009000,000232003009000,Xe nnp Thnng Nhnt MS 27.5 Hnng,1,1600000,1600000,100,PRODUCT_CODE_EXACT,False,False
BH26.1376,48,000122002019000,000122002019000,Xe nnp Thnng Nhnt Bubbles 20 Vàng chanh,1,1050000,1050000,100,PRODUCT_CODE_EXACT,False,False
BH26.1376,49,000122002022000,000122002022000,Xe nnp Thnng Nhnt Bubbles 20 Xanh,1,1050000,1050000,100,PRODUCT_CODE_EXACT,False,False
BH26.1376,50,000122002024000,000122002024000,Xe nnp Thnng Nhnt Bubbles 20 Tím dn quang,1,1050000,1050000,100,PRODUCT_CODE_EXACT,False,False
BH26.1376,51,1000320050020000,1000320050020000,Xe nnp Thnng Nhnt Road RPD 700C V5 Trnng,2,2150000,4300000,100,PRODUCT_CODE_EXACT,False,False
BH26.1376,52,100029005080000,100029005080000,Xe nnp Thnng Nhnt CPD 700C Ghi,3,1600000,4800000,100,PRODUCT_CODE_EXACT,False,False
BH26.1376,53,000225002015000,000225002015000,Xe nnp Thnng Nhnt New 26 Café/nâu,4,1200000,4800000,100,PRODUCT_CODE_EXACT,False,False
BH26.1376,54,100029005010000,100029005010000,Xe nnp Thnng Nhnt CPD 700C nen,2,1600000,3200000,100,PRODUCT_CODE_EXACT,False,False
BH26.1376,55,000131002001002,000131002001002,Xe nnp Thnng Nhnt GN 06 20 2024 nen,2,1150000,2300000,100,PRODUCT_CODE_EXACT,False,False
BH26.1376,56,1000270020220000,1000270020220000,Xe nnp Thnng Nhnt TE Spaceboy 16 Xanh dnn,3,500000,1500000,100,PRODUCT_CODE_EXACT,False,False
BH26.1376,57,000217002001000,000217002001000,Xe nnp Thnng Nhnt GN 06-26 nen,2,1150000,2300000,100,PRODUCT_CODE_EXACT,False,False
BH26.1376,58,000230002023000,000230002023000,Xe nnp Thnng Nhnt LD 26 Kem,1,1280000,1280000,100,PRODUCT_CODE_EXACT,False,False
BH26.1376,59,000230002002000,000230002002000,Xe nnp Thnng Nhnt LD 26 Trnng,1,1280000,1280000,100,PRODUCT_CODE_EXACT,False,False
BH26.1376,60,1000320050200000,1000320050200000,Xe nnp Thnng Nhnt Road RPD 700C V5 Xanh,2,2150000,4300000,100,PRODUCT_CODE_EXACT,False,False
BH26.1377,1,000334002001000,000334002001000,Xe nnp Thnng Nhnt Super 20 nen,1,2583333,2583333,100,PRODUCT_CODE_EXACT,False,False
BH26.1378,1,000125002023000,000125002023000,Xe nnp Thnng Nhnt Puppy 20 Kem,61,1050000,64050000,100,PRODUCT_CODE_EXACT,False,False
BH26.1378,2,000131002001002,000131002001002,Xe nnp Thnng Nhnt GN 06 20 2024 nen,43,1150000,49450000,100,PRODUCT_CODE_EXACT,False,False
BH26.1378,3,000131002004005,000131002004005,Xe nnp Thnng Nhnt GN 06 20 2024 nn,20,1150000,23000000,100,PRODUCT_CODE_EXACT,False,False
BH26.1378,4,000131002008001,000131002008001,Xe nnp Thnng Nhnt GN 06 20 2024 Ghi,40,1150000,46000000,100,PRODUCT_CODE_EXACT,False,False
BH26.1378,5,000131002019002,000131002019002,Xe nnp Thnng Nhnt GN 06 20 2024 Vàng,16,1150000,18400000,100,PRODUCT_CODE_EXACT,False,False
BH26.1378,6,000207004000000,000207004000000,Xe nnp Thnng Nhnt 219-05-26,10,1250000,12500000,100,PRODUCT_CODE_EXACT,False,False
BH26.1378,7,000208002003000,000208002003000,Xe nnp Thnng Nhnt 219-24 nn nun,3,1100000,3300000,100,PRODUCT_CODE_EXACT,False,False
BH26.1378,8,000208002007000,000208002007000,Xe nnp Thnng Nhnt 219-24 Coban,2,1100000,2200000,100,PRODUCT_CODE_EXACT,False,False
BH26.1378,9,000208002023000,000208002023000,Xe nnp Thnng Nhnt 219-24 Xanh Tím,4,1100000,4400000,100,PRODUCT_CODE_EXACT,False,False
BH26.1378,10,000209002003000,000209002003000,Xe nnp Thnng Nhnt 219-26 nn nun,4,1150000,4600000,100,PRODUCT_CODE_EXACT,False,False
BH26.1378,11,000209002007000,000209002007000,Xe nnp Thnng Nhnt 219-26 Coban,2,1150000,2300000,100,PRODUCT_CODE_EXACT,False,False
BH26.1378,12,000209002025000,000209002025000,Xe nnp Thnng Nhnt 219-26 Xanh Tím,5,1150000,5750000,100,PRODUCT_CODE_EXACT,False,False
BH26.1378,13,000214004000000,000214004000000,Xe nnp Thnng Nhnt GN 05-26,4,1250000,5000000,100,PRODUCT_CODE_EXACT,False,False
BH26.1379,1,1000400050040003,1000400050040003,Xe nnp Thnng Nhnt MTB SPD 27.5 17 nn DA,30,3611111,108333333,95,PRODUCT_CODE_EXTRA,False,True
BH26.1379,2,000225002004003,000225002004003,Xe nnp Thnng Nhnt New 26 nn DA Kyolic,30,1944444,58333333,95,PRODUCT_CODE_EXTRA,False,True
BH26.1380,1,000225002023000,000225002023000,Xe nnp Thnng Nhnt New 26 Kem,2,2583333,5166666,100,PRODUCT_CODE_EXACT,False,False
BH26.1380,2,000217003001000,000217003001000,Xe nnp Thnng Nhnt GN 06-26 2.0 nen,2,2583333,5166666,100,PRODUCT_CODE_EXACT,False,False
BH26.1381,1,000225002023000,000225002023000,Xe nnp Thnng Nhnt New 26 Kem,1,1616111,1616111,100,PRODUCT_CODE_EXACT,False,False
BH26.1381,2,000217003001000,000217003001000,Xe nnp Thnng Nhnt GN 06-26 2.0 nen,1,1591666,1591666,100,PRODUCT_CODE_EXACT,False,False
BH26.1381,3,000230002023000,000230002023000,Xe nnp Thnng Nhnt LD 26 Kem,1,1799444,1799444,100,PRODUCT_CODE_EXACT,False,False
BH26.1381,4,1000270020220000,1000270020220000,Xe nnp Thnng Nhnt TE Spaceboy 16 Xanh dnn,3,943888,2831664,100,PRODUCT_CODE_EXACT,False,False
BH26.1381,5,1000240020090000,1000240020090000,Xe nnp Thnng Nhnt TE Bunny 16 Hnng,1,943888,943888,100,PRODUCT_CODE_EXACT,False,False
BH26.1381,6,000105002004000,000105002004000,Xe nnp Thnng Nhnt Batwheels 12 nn,1,1132407,1132407,100,PRODUCT_CODE_EXACT,False,False
BH26.1381,7,000337002001000,000337002001000,Xe nnp Thnng Nhnt SK 24 nen,1,1622222,1622222,100,PRODUCT_CODE_EXACT,False,False
BH26.1381,8,000125002009000,000125002009000,Xe nnp Thnng Nhnt Puppy 20 Hnng,2,1310555,2621110,100,PRODUCT_CODE_EXACT,False,False
BH26.1381,9,000125002023000,000125002023000,Xe nnp Thnng Nhnt Puppy 20 Kem,1,1310555,1310555,100,PRODUCT_CODE_EXACT,False,False
BH26.1381,10,000125002013000,000125002013000,Xe nnp Thnng Nhnt Puppy 20 Xanh,1,1310555,1310555,100,PRODUCT_CODE_EXACT,False,False
BH26.1381,11,000225002025000,000225002025000,Xe nnp Thnng Nhnt New 26 Xanh mint,1,1616111,1616111,100,PRODUCT_CODE_EXACT,False,False
BH26.1381,12,000225002023000,000225002023000,Xe nnp Thnng Nhnt New 26 Kem,1,1616111,1616111,100,PRODUCT_CODE_EXACT,False,False
BH26.1381,13,000225002015000,000225002015000,Xe nnp Thnng Nhnt New 26 Café/nâu,2,1616111,3232222,100,PRODUCT_CODE_EXACT,False,False
BH26.1381,14,000335002013000,000335002013000,Xe nnp Thnng Nhnt Super 24 Xanh,1,2105000,2105000,100,PRODUCT_CODE_EXACT,False,False
BH26.1381,15,000335002001000,000335002001000,Xe nnp Thnng Nhnt Super 24 nen,1,2105000,2105000,100,PRODUCT_CODE_EXACT,False,False
BH26.1381,16,1000400050080000,1000400050080000,Xe nnp Thnng Nhnt MTB SPD 27.5 15 Ghi,2,2960555,5921110,100,PRODUCT_CODE_EXACT,False,False
BH26.1382,1,000225002023000,000225002023000,Xe nnp Thnng Nhnt New 26 Kem,3,1616111,4848333,100,PRODUCT_CODE_EXACT,False,False
BH26.1382,2,000225002025000,000225002025000,Xe nnp Thnng Nhnt New 26 Xanh mint,1,1616111,1616111,100,PRODUCT_CODE_EXACT,False,False
BH26.1382,3,1000270020220000,1000270020220000,Xe nnp Thnng Nhnt TE Spaceboy 16 Xanh dnn,1,943888,943888,100,PRODUCT_CODE_EXACT,False,False
BH26.1382,4,000217003001000,000217003001000,Xe nnp Thnng Nhnt GN 06-26 2.0 nen,1,1591666,1591666,100,PRODUCT_CODE_EXACT,False,False
BH26.1382,5,000337002001000,000337002001000,Xe nnp Thnng Nhnt SK 24 nen,1,1622222,1622222,100,PRODUCT_CODE_EXACT,False,False
BH26.1382,6,000225002023000,000225002023000,Xe nnp Thnng Nhnt New 26 Kem,1,1616111,1616111,100,PRODUCT_CODE_EXACT,False,False
BH26.1382,7,000225002025000,000225002025000,Xe nnp Thnng Nhnt New 26 Xanh mint,1,1616111,1616111,100,PRODUCT_CODE_EXACT,False,False
BH26.1382,8,000225002015000,000225002015000,Xe nnp Thnng Nhnt New 26 Café/nâu,2,1616111,3232222,100,PRODUCT_CODE_EXACT,False,False
BH26.1382,9,1000270020220000,1000270020220000,Xe nnp Thnng Nhnt TE Spaceboy 16 Xanh dnn,2,943888,1887776,100,PRODUCT_CODE_EXACT,False,False
BH26.1382,10,000125002009000,000125002009000,Xe nnp Thnng Nhnt Puppy 20 Hnng,2,1310555,2621110,100,PRODUCT_CODE_EXACT,False,False
BH26.1382,11,000125002023000,000125002023000,Xe nnp Thnng Nhnt Puppy 20 Kem,2,1310555,2621110,100,PRODUCT_CODE_EXACT,False,False
BH26.1382,12,000230002023000,000230002023000,Xe nnp Thnng Nhnt LD 26 Kem,1,1799444,1799444,100,PRODUCT_CODE_EXACT,False,False
BH26.1382,13,1000400050080000,1000400050080000,Xe nnp Thnng Nhnt MTB SPD 27.5 15 Ghi,2,2960555,5921110,100,PRODUCT_CODE_EXACT,False,False
BH26.1382,14,000331002001000,000331002001000,Xe nnp Thnng Nhnt MTB 26-02 nen,1,1799444,1799444,100,PRODUCT_CODE_EXACT,False,False
BH26.1382,15,100029005010000,100029005010000,Xe nnp Thnng Nhnt CPD 700C nen,1,2960555,2960555,100,PRODUCT_CODE_EXACT,False,False
BH26.1382,16,000335002001000,000335002001000,Xe nnp Thnng Nhnt Super 24 nen,1,2105000,2105000,100,PRODUCT_CODE_EXACT,False,False
BH26.1382,17,000335002013000,000335002013000,Xe nnp Thnng Nhnt Super 24 Xanh,1,2105000,2105000,100,PRODUCT_CODE_EXACT,False,False
BH26.1382,18,000336002001000,000336002001000,Xe nnp Thnng Nhnt SK 20 nen,1,1377777,1377777,100,PRODUCT_CODE_EXACT,False,False
