line_id,order_id,so_number,product_code,quantity,unit_price,line_total,created_at
510624,67337,BH26.1270,000230002013000,5.0,1799444.0,8997220.0,2026-05-13 16:07:08.623010+00:00
510625,67337,BH26.1270,1000400050080010,5.0,2960555.0,14802775.0,2026-05-13 16:07:08.623010+00:00
510626,67337,BH26.1270,1000400050020000,1.0,2960555.0,2960555.0,2026-05-13 16:07:08.623010+00:00
510627,67337,BH26.1270,1000400050080000,1.0,2960555.0,2960555.0,2026-05-13 16:07:08.623010+00:00
510628,67337,BH26.1270,1000400050090000,1.0,2960555.0,2960555.0,2026-05-13 16:07:08.623010+00:00
510629,67337,BH26.1270,000333002001002,3.0,2294444.0,6883332.0,2026-05-13 16:07:08.623010+00:00
510630,67337,BH26.1270,100029005090000,2.0,2960555.0,5921110.0,2026-05-13 16:07:08.623010+00:00
510631,67337,BH26.1270,100029005080000,2.0,2960555.0,5921110.0,2026-05-13 16:07:08.623010+00:00
510632,67337,BH26.1270,100029005010000,2.0,2960555.0,5921110.0,2026-05-13 16:07:08.623010+00:00
510633,67337,BH26.1270,000337002001000,3.0,1622222.0,4866666.0,2026-05-13 16:07:08.623010+00:00
510634,67337,BH26.1270,000337002022000,2.0,1622222.0,3244444.0,2026-05-13 16:07:08.623010+00:00
510635,67337,BH26.1270,000401002016000,2.0,1530555.0,3061110.0,2026-05-13 16:07:08.623010+00:00
510636,67337,BH26.1270,000208002003000,2.0,1408333.0,2816666.0,2026-05-13 16:07:08.623010+00:00
510637,67337,BH26.1270,000208002023000,1.0,1408333.0,1408333.0,2026-05-13 16:07:08.623010+00:00
510638,67337,BH26.1270,000208002007000,2.0,1408333.0,2816666.0,2026-05-13 16:07:08.623010+00:00
510639,67337,BH26.1270,000230002009000,5.0,1799444.0,8997220.0,2026-05-13 16:07:08.623010+00:00
510640,67337,BH26.1270,000230002014000,3.0,1799444.0,5398332.0,2026-05-13 16:07:08.623010+00:00
510641,67337,BH26.1270,000208002023000,2.0,1408333.0,2816666.0,2026-05-13 16:07:08.623010+00:00
510642,67337,BH26.1270,000208002003000,1.0,1408333.0,1408333.0,2026-05-13 16:07:08.623010+00:00
510643,67337,BH26.1270,000217002001000,1.0,1469444.0,1469444.0,2026-05-13 16:07:08.623010+00:00
510644,67337,BH26.1270,000217002007000,1.0,1469444.0,1469444.0,2026-05-13 16:07:08.623010+00:00
510645,67337,BH26.1270,000218002001000,1.0,1530555.0,1530555.0,2026-05-13 16:07:08.623010+00:00
510646,67337,BH26.1270,000214004000000,2.0,1530555.0,3061110.0,2026-05-13 16:07:08.623010+00:00
510647,67337,BH26.1270,000131002001002,1.0,1169907.0,1169907.0,2026-05-13 16:07:08.623010+00:00
510648,67337,BH26.1270,000132002003001,1.0,1310555.0,1310555.0,2026-05-13 16:07:08.623010+00:00
510649,67337,BH26.1270,000335002013000,1.0,2105000.0,2105000.0,2026-05-13 16:07:08.623010+00:00
510650,67337,BH26.1270,1050010000200000,1.0,1262037.0,1262037.0,2026-05-13 16:07:08.623010+00:00
510651,67337,BH26.1270,1040010000080000,1.0,1326851.0,1326851.0,2026-05-13 16:07:08.623010+00:00
510652,67337,BH26.1270,000337002001000,1.0,1622222.0,1622222.0,2026-05-13 16:07:08.623010+00:00
510653,67337,BH26.1270,000337002008000,1.0,1622222.0,1622222.0,2026-05-13 16:07:08.623010+00:00
510654,67337,BH26.1270,000337002022000,1.0,1622222.0,1622222.0,2026-05-13 16:07:08.623010+00:00
510655,67337,BH26.1270,000336002001000,1.0,1377777.0,1377777.0,2026-05-13 16:07:08.623010+00:00
510656,67337,BH26.1270,000336002022000,1.0,1377777.0,1377777.0,2026-05-13 16:07:08.623010+00:00
510657,67337,BH26.1270,000125002002000,1.0,1310555.0,1310555.0,2026-05-13 16:07:08.623010+00:00
510658,67337,BH26.1270,000125002009000,2.0,1310555.0,2621110.0,2026-05-13 16:07:08.623010+00:00
510659,67337,BH26.1270,000125002023000,1.0,1310555.0,1310555.0,2026-05-13 16:07:08.623010+00:00
510660,67337,BH26.1270,000125002009000,2.0,1310555.0,2621110.0,2026-05-13 16:07:08.623010+00:00
510661,67337,BH26.1270,000217003008000,1.0,1591666.0,1591666.0,2026-05-13 16:07:08.623010+00:00
510662,67337,BH26.1270,000208002023000,2.0,1408333.0,2816666.0,2026-05-13 16:07:08.623010+00:00
510663,67337,BH26.1270,000226003002000,1.0,1683333.0,1683333.0,2026-05-13 16:07:08.623010+00:00
510664,67338,BH26.1271,000230002013000,2.0,1799444.0,3598888.0,2026-05-13 16:07:08.623010+00:00
510665,67338,BH26.1271,100029005080000,2.0,2960555.0,5921110.0,2026-05-13 16:07:08.623010+00:00
510666,67338,BH26.1271,000106002001000,2.0,1262037.0,2524074.0,2026-05-13 16:07:08.623010+00:00
510667,67338,BH26.1271,1000400050080010,3.0,2960555.0,8881665.0,2026-05-13 16:07:08.623010+00:00
510668,67338,BH26.1271,1000400050020000,2.0,2960555.0,5921110.0,2026-05-13 16:07:08.623010+00:00
510669,67338,BH26.1271,000336002001000,3.0,1377777.0,4133331.0,2026-05-13 16:07:08.623010+00:00
510670,67338,BH26.1271,000337002001000,3.0,1622222.0,4866666.0,2026-05-13 16:07:08.623010+00:00
510671,67338,BH26.1271,000337002008000,3.0,1622222.0,4866666.0,2026-05-13 16:07:08.623010+00:00
510672,67338,BH26.1271,000337002022000,2.0,1622222.0,3244444.0,2026-05-13 16:07:08.623010+00:00
510673,67338,BH26.1271,000214004000000,2.0,1530555.0,3061110.0,2026-05-13 16:07:08.623010+00:00
510674,67338,BH26.1271,000125002002000,2.0,1310555.0,2621110.0,2026-05-13 16:07:08.623010+00:00
510675,67338,BH26.1271,000333002001002,3.0,2294444.0,6883332.0,2026-05-13 16:07:08.623010+00:00
510676,67338,BH26.1271,000105002013000,2.0,1132407.0,2264814.0,2026-05-13 16:07:08.623010+00:00
510677,67338,BH26.1271,000106002001000,2.0,1262037.0,2524074.0,2026-05-13 16:07:08.623010+00:00
510678,67338,BH26.1271,000125002009000,2.0,1310555.0,2621110.0,2026-05-13 16:07:08.623010+00:00
510679,67338,BH26.1271,000336002001000,2.0,1377777.0,2755554.0,2026-05-13 16:07:08.623010+00:00
510680,67338,BH26.1271,000335002001000,2.0,2105000.0,4210000.0,2026-05-13 16:07:08.623010+00:00
510681,67338,BH26.1271,000214004000000,1.0,1530555.0,1530555.0,2026-05-13 16:07:08.623010+00:00
510682,67338,BH26.1271,000337002001000,2.0,1622222.0,3244444.0,2026-05-13 16:07:08.623010+00:00
510683,67338,BH26.1271,000337002008000,2.0,1622222.0,3244444.0,2026-05-13 16:07:08.623010+00:00
510684,67339,BH26.1272,000231002002000,5.0,2172222.0,10861110.0,2026-05-13 16:07:08.623010+00:00
510685,67339,BH26.1272,000231002023000,1.0,2172222.0,2172222.0,2026-05-13 16:07:08.623010+00:00
510686,67339,BH26.1272,000230002009000,5.0,1799444.0,8997220.0,2026-05-13 16:07:08.623010+00:00
510687,67339,BH26.1272,000230002013000,5.0,1799444.0,8997220.0,2026-05-13 16:07:08.623010+00:00
510688,67339,BH26.1272,1000250020220000,5.0,943888.0,4719440.0,2026-05-13 16:07:08.623010+00:00
510689,67339,BH26.1272,000125002002000,3.0,1310555.0,3931665.0,2026-05-13 16:07:08.623010+00:00
510690,67339,BH26.1272,000334002001000,1.0,1652777.0,1652777.0,2026-05-13 16:07:08.623010+00:00
510691,67339,BH26.1272,000335002013000,3.0,2105000.0,6315000.0,2026-05-13 16:07:08.623010+00:00
510692,67339,BH26.1272,100029005090000,2.0,2960555.0,5921110.0,2026-05-13 16:07:08.623010+00:00
510693,67339,BH26.1272,000232003009000,1.0,2233333.0,2233333.0,2026-05-13 16:07:08.623010+00:00
510694,67339,BH26.1272,000232003002000,2.0,2233333.0,4466666.0,2026-05-13 16:07:08.623010+00:00
510695,67339,BH26.1272,000214004000000,5.0,1530555.0,7652775.0,2026-05-13 16:07:08.623010+00:00
510696,67339,BH26.1272,000232003008000,2.0,2233333.0,4466666.0,2026-05-13 16:07:08.623010+00:00
510697,67340,BH26.1273,000125002009000,1.0,1310555.0,1310555.0,2026-05-13 16:07:08.623010+00:00
510698,67340,BH26.1273,000125002002000,1.0,1310555.0,1310555.0,2026-05-13 16:07:08.623010+00:00
510699,67340,BH26.1273,000336002001000,2.0,1377777.0,2755554.0,2026-05-13 16:07:08.623010+00:00
510700,67340,BH26.1273,000336002022000,2.0,1377777.0,2755554.0,2026-05-13 16:07:08.623010+00:00
510701,67340,BH26.1273,000337002001000,5.0,1622222.0,8111110.0,2026-05-13 16:07:08.623010+00:00
510702,67340,BH26.1273,000337002008000,5.0,1622222.0,8111110.0,2026-05-13 16:07:08.623010+00:00
510703,67340,BH26.1273,000337002022000,2.0,1622222.0,3244444.0,2026-05-13 16:07:08.623010+00:00
510704,67340,BH26.1273,000230002023000,5.0,1799444.0,8997220.0,2026-05-13 16:07:08.623010+00:00
510705,67340,BH26.1273,000230002013000,2.0,1799444.0,3598888.0,2026-05-13 16:07:08.623010+00:00
510706,67340,BH26.1273,000230002014000,3.0,1799444.0,5398332.0,2026-05-13 16:07:08.623010+00:00
510707,67340,BH26.1273,000336002001000,2.0,1377777.0,2755554.0,2026-05-13 16:07:08.623010+00:00
510708,67340,BH26.1273,000336002022000,2.0,1377777.0,2755554.0,2026-05-13 16:07:08.623010+00:00
510709,67340,BH26.1273,000125002009000,2.0,1310555.0,2621110.0,2026-05-13 16:07:08.623010+00:00
510710,67340,BH26.1273,000125002002000,1.0,1310555.0,1310555.0,2026-05-13 16:07:08.623010+00:00
510711,67340,BH26.1273,000125002023000,1.0,1310555.0,1310555.0,2026-05-13 16:07:08.623010+00:00
510712,67341,BH26.1274,000333002001002,2.0,2294444.0,4588888.0,2026-05-13 16:07:08.623010+00:00
510713,67341,BH26.1274,000230002014000,2.0,1799444.0,3598888.0,2026-05-13 16:07:08.623010+00:00
510714,67341,BH26.1274,000230002013000,3.0,1799444.0,5398332.0,2026-05-13 16:07:08.623010+00:00
510715,67342,BH26.1275,000337002001000,5.0,1622222.0,8111110.0,2026-05-13 16:07:08.623010+00:00
510716,67342,BH26.1275,000337002008000,2.0,1622222.0,3244444.0,2026-05-13 16:07:08.623010+00:00
510717,67342,BH26.1275,000337002022000,2.0,1622222.0,3244444.0,2026-05-13 16:07:08.623010+00:00
510718,67342,BH26.1275,000401002016000,1.0,1530555.0,1530555.0,2026-05-13 16:07:08.623010+00:00
510719,67342,BH26.1275,000125002009000,2.0,1310555.0,2621110.0,2026-05-13 16:07:08.623010+00:00
510720,67342,BH26.1275,000334002001000,3.0,1652777.0,4958331.0,2026-05-13 16:07:08.623010+00:00
510721,67342,BH26.1275,000334002013000,2.0,1652777.0,3305554.0,2026-05-13 16:07:08.623010+00:00
510722,67342,BH26.1275,000334002004000,1.0,1652777.0,1652777.0,2026-05-13 16:07:08.623010+00:00
510723,67342,BH26.1275,000104002009000,2.0,1236111.0,2472222.0,2026-05-13 16:07:08.623010+00:00
510724,67342,BH26.1275,000104002020000,2.0,1236111.0,2472222.0,2026-05-13 16:07:08.623010+00:00
510725,67342,BH26.1275,1000240020090000,5.0,943888.0,4719440.0,2026-05-13 16:07:08.623010+00:00
510726,67342,BH26.1275,1000270020150000,5.0,943888.0,4719440.0,2026-05-13 16:07:08.623010+00:00
510727,67342,BH26.1275,1000270020220000,5.0,943888.0,4719440.0,2026-05-13 16:07:08.623010+00:00
510728,67342,BH26.1275,000131002001002,1.0,1169907.0,1169907.0,2026-05-13 16:07:08.623010+00:00
510729,67342,BH26.1275,000125002009000,2.0,1310555.0,2621110.0,2026-05-13 16:07:08.623010+00:00
510730,67342,BH26.1275,000337002022000,2.0,1622222.0,3244444.0,2026-05-13 16:07:08.623010+00:00
510731,67342,BH26.1275,000336002001000,2.0,1377777.0,2755554.0,2026-05-13 16:07:08.623010+00:00
510732,67342,BH26.1275,000336002022000,2.0,1377777.0,2755554.0,2026-05-13 16:07:08.623010+00:00
510733,67342,BH26.1275,000131002001002,1.0,1169907.0,1169907.0,2026-05-13 16:07:08.623010+00:00
510734,67342,BH26.1275,000334002013000,3.0,1652777.0,4958331.0,2026-05-13 16:07:08.623010+00:00
510735,67342,BH26.1275,000334002001000,2.0,1652777.0,3305554.0,2026-05-13 16:07:08.623010+00:00
510736,67342,BH26.1275,000105002004000,1.0,1132407.0,1132407.0,2026-05-13 16:07:08.623010+00:00
510737,67342,BH26.1275,000105002013000,2.0,1132407.0,2264814.0,2026-05-13 16:07:08.623010+00:00
510738,67342,BH26.1275,000106002001000,1.0,1262037.0,1262037.0,2026-05-13 16:07:08.623010+00:00
510739,67342,BH26.1275,000106002004000,1.0,1262037.0,1262037.0,2026-05-13 16:07:08.623010+00:00
510740,67342,BH26.1275,000106002013000,1.0,1262037.0,1262037.0,2026-05-13 16:07:08.623010+00:00
510741,67343,BH26.1276,000337002001000,2.0,1622222.0,3244444.0,2026-05-13 16:07:08.623010+00:00
510742,67343,BH26.1276,000337002008000,1.0,1622222.0,1622222.0,2026-05-13 16:07:08.623010+00:00
510743,67343,BH26.1276,000336002004000,2.0,1377777.0,2755554.0,2026-05-13 16:07:08.623010+00:00
510744,67343,BH26.1276,000336002022000,1.0,1377777.0,1377777.0,2026-05-13 16:07:08.623010+00:00
510745,67343,BH26.1276,1000400050080010,1.0,2960555.0,2960555.0,2026-05-13 16:07:08.623010+00:00
510746,67343,BH26.1276,000125002009000,2.0,1310555.0,2621110.0,2026-05-13 16:07:08.623010+00:00
510747,67343,BH26.1276,000131002001002,1.0,1169907.0,1169907.0,2026-05-13 16:07:08.623010+00:00
510748,67343,BH26.1276,000125002002000,1.0,1310555.0,1310555.0,2026-05-13 16:07:08.623010+00:00
510749,67343,BH26.1276,000217003008000,1.0,1591666.0,1591666.0,2026-05-13 16:07:08.623010+00:00
510750,67343,BH26.1276,000102002009000,1.0,1132407.0,1132407.0,2026-05-13 16:07:08.623010+00:00
510751,67343,BH26.1276,000122002019000,1.0,1310555.0,1310555.0,2026-05-13 16:07:08.623010+00:00
510752,67343,BH26.1276,000122002024000,1.0,1310555.0,1310555.0,2026-05-13 16:07:08.623010+00:00
510753,67343,BH26.1276,000122002009001,1.0,1310555.0,1310555.0,2026-05-13 16:07:08.623010+00:00
510754,67343,BH26.1276,000122002022000,1.0,1310555.0,1310555.0,2026-05-13 16:07:08.623010+00:00
510755,67343,BH26.1276,000336002001000,2.0,1377777.0,2755554.0,2026-05-13 16:07:08.623010+00:00
510756,67343,BH26.1276,000337002008000,1.0,1622222.0,1622222.0,2026-05-13 16:07:08.623010+00:00
510757,67343,BH26.1276,000231002023000,1.0,2172222.0,2172222.0,2026-05-13 16:07:08.623010+00:00
510758,67344,BH26.1277,100029005080000,2.0,2960555.0,5921110.0,2026-05-13 16:07:08.623010+00:00
510759,67344,BH26.1277,100029005010000,2.0,2960555.0,5921110.0,2026-05-13 16:07:08.623010+00:00
510760,67344,BH26.1277,100029005090000,1.0,2960555.0,2960555.0,2026-05-13 16:07:08.623010+00:00
510761,67344,BH26.1277,000337002001000,2.0,1622222.0,3244444.0,2026-05-13 16:07:08.623010+00:00
510762,67344,BH26.1277,000337002022000,2.0,1622222.0,3244444.0,2026-05-13 16:07:08.623010+00:00
510763,67344,BH26.1277,000231002002000,1.0,2172222.0,2172222.0,2026-05-13 16:07:08.623010+00:00
510764,67344,BH26.1277,000336002004000,1.0,1377777.0,1377777.0,2026-05-13 16:07:08.623010+00:00
510765,67344,BH26.1277,1000240020090000,2.0,943888.0,1887776.0,2026-05-13 16:07:08.623010+00:00
510766,67344,BH26.1277,1000270020150000,1.0,943888.0,943888.0,2026-05-13 16:07:08.623010+00:00
510767,67344,BH26.1277,1000270020220000,1.0,943888.0,943888.0,2026-05-13 16:07:08.623010+00:00
510768,67344,BH26.1277,000337002008000,3.0,1622222.0,4866666.0,2026-05-13 16:07:08.623010+00:00
510769,67344,BH26.1277,000337002001000,2.0,1622222.0,3244444.0,2026-05-13 16:07:08.623010+00:00
510770,67345,BH26.1278,000214004000000,5.0,1530555.0,7652775.0,2026-05-13 16:07:08.623010+00:00
510771,67345,BH26.1278,000125002009000,1.0,1310555.0,1310555.0,2026-05-13 16:07:08.623010+00:00
510772,67345,BH26.1278,000125002023000,1.0,1310555.0,1310555.0,2026-05-13 16:07:08.623010+00:00
510773,67345,BH26.1278,000336002001000,2.0,1377777.0,2755554.0,2026-05-13 16:07:08.623010+00:00
510774,67345,BH26.1278,000336002022000,1.0,1377777.0,1377777.0,2026-05-13 16:07:08.623010+00:00
510775,67345,BH26.1278,000333002001002,3.0,2294444.0,6883332.0,2026-05-13 16:07:08.623010+00:00
510776,67345,BH26.1278,000337002001000,5.0,1622222.0,8111110.0,2026-05-13 16:07:08.623010+00:00
510777,67345,BH26.1278,000337002008000,3.0,1622222.0,4866666.0,2026-05-13 16:07:08.623010+00:00
510778,67345,BH26.1278,000337002022000,1.0,1622222.0,1622222.0,2026-05-13 16:07:08.623010+00:00
510779,67345,BH26.1278,000125002009000,2.0,1310555.0,2621110.0,2026-05-13 16:07:08.623010+00:00
510780,67345,BH26.1278,000125002023000,1.0,1310555.0,1310555.0,2026-05-13 16:07:08.623010+00:00
510781,67345,BH26.1278,000125002009000,2.0,1310555.0,2621110.0,2026-05-13 16:07:08.623010+00:00
510782,67345,BH26.1278,000336002001000,2.0,1377777.0,2755554.0,2026-05-13 16:07:08.623010+00:00
510783,67345,BH26.1278,000336002004000,3.0,1377777.0,4133331.0,2026-05-13 16:07:08.623010+00:00
510784,67345,BH26.1278,000336002022000,2.0,1377777.0,2755554.0,2026-05-13 16:07:08.623010+00:00
510785,67345,BH26.1278,000230002009000,2.0,1799444.0,3598888.0,2026-05-13 16:07:08.623010+00:00
510786,67345,BH26.1278,000230002013000,1.0,1799444.0,1799444.0,2026-05-13 16:07:08.623010+00:00
510787,67345,BH26.1278,000337002008000,2.0,1622222.0,3244444.0,2026-05-13 16:07:08.623010+00:00
510788,67345,BH26.1278,000337002022000,1.0,1622222.0,1622222.0,2026-05-13 16:07:08.623010+00:00
510789,67345,BH26.1278,000401002016000,2.0,1530555.0,3061110.0,2026-05-13 16:07:08.623010+00:00
510790,67345,BH26.1278,1000400050020000,1.0,2960555.0,2960555.0,2026-05-13 16:07:08.623010+00:00
510791,67345,BH26.1278,100029005010000,1.0,2960555.0,2960555.0,2026-05-13 16:07:08.623010+00:00
510792,67346,BH26.1279,000333002001002,2.0,2294444.0,4588888.0,2026-05-13 16:07:08.623010+00:00
510793,67347,BH26.1280,000217002001000,1.0,1469444.0,1469444.0,2026-05-13 16:07:08.623010+00:00
510794,67347,BH26.1280,000336002022000,2.0,1377777.0,2755554.0,2026-05-13 16:07:08.623010+00:00
510795,67347,BH26.1280,000214004000000,5.0,1530555.0,7652775.0,2026-05-13 16:07:08.623010+00:00
510796,67347,BH26.1280,000230002023000,5.0,1799444.0,8997220.0,2026-05-13 16:07:08.623010+00:00
510797,67347,BH26.1280,000230002013000,5.0,1799444.0,8997220.0,2026-05-13 16:07:08.623010+00:00
510798,67347,BH26.1280,000125002009000,2.0,1310555.0,2621110.0,2026-05-13 16:07:08.623010+00:00
510799,67347,BH26.1280,000131002001002,1.0,1169907.0,1169907.0,2026-05-13 16:07:08.623010+00:00
510800,67347,BH26.1280,000337002022000,2.0,1622222.0,3244444.0,2026-05-13 16:07:08.623010+00:00
510801,67347,BH26.1280,000335002004000,3.0,2105000.0,6315000.0,2026-05-13 16:07:08.623010+00:00
510802,67347,BH26.1280,000333002001002,5.0,2294444.0,11472220.0,2026-05-13 16:07:08.623010+00:00
510803,67347,BH26.1280,000337002001000,5.0,1622222.0,8111110.0,2026-05-13 16:07:08.623010+00:00
510804,67347,BH26.1280,000337002008000,5.0,1622222.0,8111110.0,2026-05-13 16:07:08.623010+00:00
510805,67347,BH26.1280,000337002022000,2.0,1622222.0,3244444.0,2026-05-13 16:07:08.623010+00:00
510806,67347,BH26.1280,000125002009000,2.0,1310555.0,2621110.0,2026-05-13 16:07:08.623010+00:00
510807,67347,BH26.1280,000336002001000,2.0,1377777.0,2755554.0,2026-05-13 16:07:08.623010+00:00
510808,67347,BH26.1280,000336002004000,5.0,1377777.0,6888885.0,2026-05-13 16:07:08.623010+00:00
510809,67347,BH26.1280,000336002022000,2.0,1377777.0,2755554.0,2026-05-13 16:07:08.623010+00:00
510810,67347,BH26.1280,000225002024000,2.0,1616111.0,3232222.0,2026-05-13 16:07:08.623010+00:00
510811,67347,BH26.1280,000335002001000,5.0,2105000.0,10525000.0,2026-05-13 16:07:08.623010+00:00
510812,67347,BH26.1280,000335002013000,3.0,2105000.0,6315000.0,2026-05-13 16:07:08.623010+00:00
510813,67347,BH26.1280,000335002004000,2.0,2105000.0,4210000.0,2026-05-13 16:07:08.623010+00:00
510814,67347,BH26.1280,000131002001002,1.0,1169907.0,1169907.0,2026-05-13 16:07:08.623010+00:00
510815,67347,BH26.1280,000230002009000,5.0,1799444.0,8997220.0,2026-05-13 16:07:08.623010+00:00
510816,67348,BH26.1281,000106002001000,5.0,1262037.0,6310185.0,2026-05-13 16:07:08.623010+00:00
510817,67348,BH26.1281,000106002004000,2.0,1262037.0,2524074.0,2026-05-13 16:07:08.623010+00:00
510818,67348,BH26.1281,000106002013000,3.0,1262037.0,3786111.0,2026-05-13 16:07:08.623010+00:00
510819,67348,BH26.1281,000105002004000,2.0,1132407.0,2264814.0,2026-05-13 16:07:08.623010+00:00
510820,67348,BH26.1281,000105002013000,3.0,1132407.0,3397221.0,2026-05-13 16:07:08.623010+00:00
510821,67349,BH26.1282,000225002015000,1.0,1616111.0,1616111.0,2026-05-13 16:07:08.623010+00:00
510822,67349,BH26.1282,000337002008000,2.0,1622222.0,3244444.0,2026-05-13 16:07:08.623010+00:00
510823,67349,BH26.1282,000337002022000,2.0,1622222.0,3244444.0,2026-05-13 16:07:08.623010+00:00
510824,67349,BH26.1282,000337002001000,1.0,1622222.0,1622222.0,2026-05-13 16:07:08.623010+00:00
510825,67349,BH26.1282,000337002008000,3.0,1622222.0,4866666.0,2026-05-13 16:07:08.623010+00:00
510826,67349,BH26.1282,1000400050020000,1.0,2960555.0,2960555.0,2026-05-13 16:07:08.623010+00:00
510827,67349,BH26.1282,1000400050080010,2.0,2960555.0,5921110.0,2026-05-13 16:07:08.623010+00:00
510828,67349,BH26.1282,000337002022000,2.0,1622222.0,3244444.0,2026-05-13 16:07:08.623010+00:00
510829,67349,BH26.1282,000337002001000,4.0,1622222.0,6488888.0,2026-05-13 16:07:08.623010+00:00
510830,67349,BH26.1282,000132002003001,2.0,1310555.0,2621110.0,2026-05-13 16:07:08.623010+00:00
510831,67350,BH26.1283,000125002009000,2.0,1310555.0,2621110.0,2026-05-13 16:07:08.623010+00:00
510832,67350,BH26.1283,000337002001000,3.0,1622222.0,4866666.0,2026-05-13 16:07:08.623010+00:00
510833,67350,BH26.1283,000337002008000,2.0,1622222.0,3244444.0,2026-05-13 16:07:08.623010+00:00
510834,67350,BH26.1283,000337002022000,1.0,1622222.0,1622222.0,2026-05-13 16:07:08.623010+00:00
510835,67350,BH26.1283,000337002001000,2.0,1622222.0,3244444.0,2026-05-13 16:07:08.623010+00:00
510836,67350,BH26.1283,000337002008000,3.0,1622222.0,4866666.0,2026-05-13 16:07:08.623010+00:00
510837,67350,BH26.1283,000337002022000,2.0,1622222.0,3244444.0,2026-05-13 16:07:08.623010+00:00
510838,67350,BH26.1283,000125002009000,2.0,1310555.0,2621110.0,2026-05-13 16:07:08.623010+00:00
510839,67351,BH26.1284,000337002008000,5.0,1622222.0,8111110.0,2026-05-13 16:07:08.623010+00:00
510840,67351,BH26.1284,000125002013000,5.0,1310555.0,6552775.0,2026-05-13 16:07:08.623010+00:00
510841,67351,BH26.1284,000125002009000,4.0,1310555.0,5242220.0,2026-05-13 16:07:08.623010+00:00
510842,67351,BH26.1284,000401002016000,5.0,1530555.0,7652775.0,2026-05-13 16:07:08.623010+00:00
510843,67351,BH26.1284,000217003001000,5.0,1591666.0,7958330.0,2026-05-13 16:07:08.623010+00:00
510844,67351,BH26.1284,000225002002000,3.0,1616111.0,4848333.0,2026-05-13 16:07:08.623010+00:00
510845,67351,BH26.1284,000225002023000,3.0,1616111.0,4848333.0,2026-05-13 16:07:08.623010+00:00
510846,67351,BH26.1284,000230002023000,5.0,1799444.0,8997220.0,2026-05-13 16:07:08.623010+00:00
510847,67351,BH26.1284,000230002013000,4.0,1799444.0,7197776.0,2026-05-13 16:07:08.623010+00:00
510848,67351,BH26.1284,000230002013000,1.0,1799444.0,1799444.0,2026-05-13 16:07:08.623010+00:00
510849,67352,BH26.1285,000208002023000,1.0,1408333.0,1408333.0,2026-05-13 16:07:08.623010+00:00
510850,67352,BH26.1285,000230002023000,2.0,1799444.0,3598888.0,2026-05-13 16:07:08.623010+00:00
510851,67352,BH26.1285,000225002009000,1.0,1616111.0,1616111.0,2026-05-13 16:07:08.623010+00:00
510852,67352,BH26.1285,000225002023000,2.0,1616111.0,3232222.0,2026-05-13 16:07:08.623010+00:00
510853,67352,BH26.1285,000125002002000,1.0,1310555.0,1310555.0,2026-05-13 16:07:08.623010+00:00
510854,67352,BH26.1285,000125002009000,5.0,1310555.0,6552775.0,2026-05-13 16:07:08.623010+00:00
510855,67352,BH26.1285,000125002013000,2.0,1310555.0,2621110.0,2026-05-13 16:07:08.623010+00:00
510856,67352,BH26.1285,000125002023000,1.0,1310555.0,1310555.0,2026-05-13 16:07:08.623010+00:00
510857,67352,BH26.1285,000225002023000,3.0,1616111.0,4848333.0,2026-05-13 16:07:08.623010+00:00
510858,67352,BH26.1285,000230002023000,3.0,1799444.0,5398332.0,2026-05-13 16:07:08.623010+00:00
510859,67353,BH26.1286,000122002009001,1.0,1310555.0,1310555.0,2026-05-13 16:07:08.623010+00:00
510860,67354,BH26.1287,000337002001000,1.0,1622222.0,1622222.0,2026-05-13 16:07:08.623010+00:00
510861,67354,BH26.1287,000132002003001,1.0,1310555.0,1310555.0,2026-05-13 16:07:08.623010+00:00
510862,67354,BH26.1287,000337002001000,2.0,1622222.0,3244444.0,2026-05-13 16:07:08.623010+00:00
510863,67354,BH26.1287,000336002001000,2.0,1377777.0,2755554.0,2026-05-13 16:07:08.623010+00:00
510864,67354,BH26.1287,000105002004000,1.0,1132407.0,1132407.0,2026-05-13 16:07:08.623010+00:00
510865,67354,BH26.1287,000105002013000,1.0,1132407.0,1132407.0,2026-05-13 16:07:08.623010+00:00
510866,67354,BH26.1287,000106002004000,1.0,1262037.0,1262037.0,2026-05-13 16:07:08.623010+00:00
510867,67354,BH26.1287,000106002013000,1.0,1262037.0,1262037.0,2026-05-13 16:07:08.623010+00:00
510868,67354,BH26.1287,000230002013000,3.0,1799444.0,5398332.0,2026-05-13 16:07:08.623010+00:00
510869,67354,BH26.1287,000230002009000,5.0,1799444.0,8997220.0,2026-05-13 16:07:08.623010+00:00
510870,67354,BH26.1287,000230002023000,5.0,1799444.0,8997220.0,2026-05-13 16:07:08.623010+00:00
510871,67354,BH26.1287,000132002003001,1.0,1310555.0,1310555.0,2026-05-13 16:07:08.623010+00:00
510872,67355,BH26.1288,000225002023000,2.0,1616111.0,3232222.0,2026-05-13 16:07:08.623010+00:00
510873,67355,BH26.1288,000225002023000,2.0,1616111.0,3232222.0,2026-05-13 16:07:08.623010+00:00
510874,67355,BH26.1288,000225002015000,1.0,1616111.0,1616111.0,2026-05-13 16:07:08.623010+00:00
510875,67355,BH26.1288,000230002009000,2.0,1799444.0,3598888.0,2026-05-13 16:07:08.623010+00:00
510876,67355,BH26.1288,000230002023000,2.0,1799444.0,3598888.0,2026-05-13 16:07:08.623010+00:00
