order_id,so_number,invoice_symbol,invoice_number,order_date,customer_code,total_amount,total_quantity,line_count,fiscal_year,fiscal_month,fiscal_quarter,created_at
67449,BH26.1382,,,2026-03-17,KH-00662,42284990.0,25,18,2026,3,1,2026-05-13 16:07:07.428317+00:00
67450,BH26.1383,,,2026-03-17,KH-00405,29994439.0,18,5,2026,3,1,2026-05-13 16:07:07.428317+00:00
67451,BH26.1384,,,2026-03-17,KH-00457,94754985.0,58,25,2026,3,1,2026-05-13 16:07:07.428317+00:00
67452,BH26.1385,,,2026-03-17,KH-00501,38356105.0,23,14,2026,3,1,2026-05-13 16:07:07.428317+00:00
67453,BH26.1386,,,2026-03-17,KH-00018,42188512.0,27,20,2026,3,1,2026-05-13 16:07:07.428317+00:00
67454,BH26.1387,,,2026-03-17,KH-00018,26506757.0,14,8,2026,3,1,2026-05-13 16:07:07.428317+00:00
67455,BH26.1388,,,2026-03-17,KH-00488,42263330.0,26,10,2026,3,1,2026-05-13 16:07:07.428317+00:00
67456,BH26.1389,,,2026-03-17,KH-00383,30492219.0,19,7,2026,3,1,2026-05-13 16:07:07.428317+00:00
67457,BH26.1390,,,2026-03-17,KH-00218,36902220.0,21,6,2026,3,1,2026-05-13 16:07:07.428317+00:00
67458,BH26.1391,,,2026-03-17,KH-00363,58057774.0,36,8,2026,3,1,2026-05-13 16:07:07.428317+00:00
67459,BH26.1392,,,2026-03-17,KH-00385,56417767.0,33,8,2026,3,1,2026-05-13 16:07:07.428317+00:00
67460,BH26.1393,,,2026-03-17,KH-00046,128579129.0,82,20,2026,3,1,2026-05-13 16:07:07.428317+00:00
67461,BH26.1394,,,2026-03-18,KH-00091,257710000.0,213,16,2026,3,1,2026-05-13 16:07:07.428317+00:00
67462,BH26.1395,,,2026-03-18,KH-00357,35276107.0,25,9,2026,3,1,2026-05-13 16:07:07.428317+00:00
67463,BH26.1396,,,2026-03-18,KH-00624,2583333.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67464,BH26.1397,,,2026-03-18,KH-00039,4611110.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67465,BH26.1398,,,2026-03-18,KH-00068,9444444.0,4,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67466,BH26.1399,,,2026-03-18,KH-00558,23077772.0,14,12,2026,3,1,2026-05-13 16:07:07.428317+00:00
67467,BH26.1400,,,2026-03-18,KH-00558,18525551.0,12,10,2026,3,1,2026-05-13 16:07:07.428317+00:00
67468,BH26.1401,,,2026-03-18,KH-00584,18464440.0,12,10,2026,3,1,2026-05-13 16:07:07.428317+00:00
67469,BH26.1402,,,2026-03-18,KH-00666,44610360.0,29,22,2026,3,1,2026-05-13 16:07:07.428317+00:00
67470,BH26.1403,,,2026-03-18,KH-00608,74164986.0,42,22,2026,3,1,2026-05-13 16:07:07.428317+00:00
67471,BH26.1404,,,2026-03-18,KH-00608,7863330.0,6,3,2026,3,1,2026-05-13 16:07:07.428317+00:00
67472,BH26.1405,,,2026-03-18,KH-00608,5432222.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67473,BH26.1406,,,2026-03-18,KH-00006,18087868.0,10,6,2026,3,1,2026-05-13 16:07:07.428317+00:00
67474,BH26.1407,,,2026-03-18,KH-00006,22230183.0,12,8,2026,3,1,2026-05-13 16:07:07.428317+00:00
67475,BH26.1408,,,2026-03-18,KH-00006,1561389.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67476,BH26.1409,,,2026-03-18,KH-00006,7985184.0,4,2,2026,3,1,2026-05-13 16:07:07.428317+00:00
67477,BH26.1410,,,2026-03-18,KH-00006,21645552.0,11,5,2026,3,1,2026-05-13 16:07:07.428317+00:00
67478,BH26.1411,,,2026-03-18,KH-00006,5753610.0,3,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67479,BH26.1412,,,2026-03-18,KH-00580,33901566.0,21,11,2026,3,1,2026-05-13 16:07:07.428317+00:00
67480,BH26.1413,,,2026-03-18,KH-00580,6122220.0,4,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67481,BH26.1414,,,2026-03-18,KH-00124,46597952.0,29,27,2026,3,1,2026-05-13 16:07:07.428317+00:00
67482,BH26.1415,,,2026-03-18,KH-00384,46634995.0,29,7,2026,3,1,2026-05-13 16:07:07.428317+00:00
67483,BH26.1416,,,2026-03-18,KH-00465,28561663.0,17,10,2026,3,1,2026-05-13 16:07:07.428317+00:00
67484,BH26.1417,,,2026-03-18,KH-00597,70854893.0,34,19,2026,3,1,2026-05-13 16:07:07.428317+00:00
67485,BH26.1418,,,2026-03-18,KH-00639,20838331.0,13,7,2026,3,1,2026-05-13 16:07:07.428317+00:00
67486,BH26.1419,,,2026-03-18,KH-00360,51864999.0,33,10,2026,3,1,2026-05-13 16:07:07.428317+00:00
67487,BH26.1420,,,2026-03-18,KH-00360,14802775.0,5,2,2026,3,1,2026-05-13 16:07:07.428317+00:00
67488,BH26.1421,,,2026-03-18,KH-00007,21559442.0,13,3,2026,3,1,2026-05-13 16:07:07.428317+00:00
67489,BH26.1422,,,2026-03-18,KH-00007,7652775.0,5,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67490,BH26.1423,,,2026-03-18,KH-00372,76623324.0,47,11,2026,3,1,2026-05-13 16:07:07.428317+00:00
67491,BH26.1424,,,2026-03-18,KH-00652,43099999.0,28,10,2026,3,1,2026-05-13 16:07:07.428317+00:00
67492,BH26.1425,,,2026-03-18,KH-00690,35108327.0,22,8,2026,3,1,2026-05-13 16:07:07.428317+00:00
67493,BH26.1426,,,2026-03-18,KH-00458,35789992.0,21,6,2026,3,1,2026-05-13 16:07:07.428317+00:00
67494,BH26.1427,,,2026-03-18,KH-00680,37989440.0,23,10,2026,3,1,2026-05-13 16:07:07.428317+00:00
67495,BH26.1428,,,2026-03-18,KH-00455,10197776.0,6,3,2026,3,1,2026-05-13 16:07:07.428317+00:00
67496,BH26.1429,,,2026-03-19,KH-00091,395310000.0,338,14,2026,3,1,2026-05-13 16:07:07.428317+00:00
67497,BH26.1430,,,2026-03-19,KH-00374,2583333.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67498,BH26.1431,,,2026-03-19,KH-00003,2583333.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67499,BH26.1432,,,2026-03-19,UNKNOWN,34722222.0,15,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67500,BH26.1433,,,2026-03-19,KH-00494,68161098.0,30,7,2026,3,1,2026-05-13 16:07:07.428317+00:00
67501,BH26.1434,,,2026-03-19,KH-00349,1616111.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67502,BH26.1435,,,2026-03-19,KH-00349,92227199.0,50,18,2026,3,1,2026-05-13 16:07:07.428317+00:00
67503,BH26.1436,,,2026-03-19,KH-00513,56889987.0,38,11,2026,3,1,2026-05-13 16:07:07.428317+00:00
67504,BH26.1437,,,2026-03-19,KH-00697,38123322.0,25,8,2026,3,1,2026-05-13 16:07:07.428317+00:00
67505,BH26.1438,,,2026-03-19,KH-00610,16448331.0,10,4,2026,3,1,2026-05-13 16:07:07.428317+00:00
67506,BH26.1439,,,2026-03-19,KH-00365,18794440.0,12,3,2026,3,1,2026-05-13 16:07:07.428317+00:00
67507,BH26.1440,,,2026-03-19,KH-00365,38862769.0,25,10,2026,3,1,2026-05-13 16:07:07.428317+00:00
67508,BH26.1441,,,2026-03-19,KH-00365,15024440.0,10,8,2026,3,1,2026-05-13 16:07:07.428317+00:00
67509,BH26.1442,,,2026-03-19,KH-00441,28811665.0,19,5,2026,3,1,2026-05-13 16:07:07.428317+00:00
67510,BH26.1443,,,2026-03-19,KH-00529,68734987.0,43,19,2026,3,1,2026-05-13 16:07:07.428317+00:00
67511,BH26.1444,,,2026-03-19,KH-00027,48034436.0,29,14,2026,3,1,2026-05-13 16:07:07.428317+00:00
67512,BH26.1445,,,2026-03-19,KH-00027,33287768.0,20,5,2026,3,1,2026-05-13 16:07:07.428317+00:00
67513,BH26.1446,,,2026-03-19,KH-00420,33556101.0,22,8,2026,3,1,2026-05-13 16:07:07.428317+00:00
67514,BH26.1447,,,2026-03-19,KH-00420,5999998.0,4,4,2026,3,1,2026-05-13 16:07:07.428317+00:00
67515,BH26.1448,,,2026-03-19,KH-00446,28304615.0,25,7,2026,3,1,2026-05-13 16:07:07.428317+00:00
67516,BH26.1449,,,2026-03-19,KH-00691,17288333.0,11,5,2026,3,1,2026-05-13 16:07:07.428317+00:00
67517,BH26.1450,,,2026-03-19,KH-00578,13774995.0,9,2,2026,3,1,2026-05-13 16:07:07.428317+00:00
67518,BH26.1451,,,2026-03-19,KH-00578,23881110.0,15,8,2026,3,1,2026-05-13 16:07:07.428317+00:00
67519,BH26.1452,,,2026-03-19,KH-00011,169283111.0,85,10,2026,3,1,2026-05-13 16:07:07.428317+00:00
67520,BH26.1453,,,2026-03-19,KH-00038,9825553.0,4,4,2026,3,1,2026-05-13 16:07:07.428317+00:00
67521,BH26.1454,,,2026-03-19,KH-00061,44248325.0,20,5,2026,3,1,2026-05-13 16:07:07.428317+00:00
67522,BH26.1455,,,2026-03-19,KH-00350,60592026.0,26,6,2026,3,1,2026-05-13 16:07:07.428317+00:00
67523,BH26.1456,,,2026-03-19,KH-00664,13276849.0,6,6,2026,3,1,2026-05-13 16:07:07.428317+00:00
67524,BH26.1457,,,2026-03-19,KH-00679,32522956.0,17,6,2026,3,1,2026-05-13 16:07:07.428317+00:00
67525,BH26.1458,,,2026-03-19,KH-00536,84195723.0,39,6,2026,3,1,2026-05-13 16:07:07.428317+00:00
67526,BH26.1459,,,2026-03-19,KH-00084,53744434.0,23,6,2026,3,1,2026-05-13 16:07:07.428317+00:00
67527,BH26.1460,,,2026-03-19,KH-00239,15164625.0,8,6,2026,3,1,2026-05-13 16:07:07.428317+00:00
67528,BH26.1461,,,2026-03-19,KH-00511,16738699.0,10,6,2026,3,1,2026-05-13 16:07:07.428317+00:00
67529,BH26.1462,,,2026-03-19,KH-00498,8929813.0,6,4,2026,3,1,2026-05-13 16:07:07.428317+00:00
67530,BH26.1463,,,2026-03-19,KH-00634,10612590.0,5,5,2026,3,1,2026-05-13 16:07:07.428317+00:00
67531,BH26.1464,,,2026-03-19,KH-00674,2105000.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67532,BH26.1465,,,2026-03-19,KH-00671,37958881.0,23,9,2026,3,1,2026-05-13 16:07:07.428317+00:00
67533,BH26.1466,,,2026-03-19,KH-00157,2583333.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67534,BH26.1467,,,2026-03-20,KH-00091,384104000.0,300,14,2026,3,1,2026-05-13 16:07:07.428317+00:00
67535,BH26.1468,,,2026-03-20,KH-00582,32389992.0,18,4,2026,3,1,2026-05-13 16:07:07.428317+00:00
67536,BH26.1469,,,2026-03-20,KH-00581,44711660.0,23,10,2026,3,1,2026-05-13 16:07:07.428317+00:00
67537,BH26.1470,,,2026-03-20,KH-00556,22010645.0,15,4,2026,3,1,2026-05-13 16:07:07.428317+00:00
67538,BH26.1471,,,2026-03-20,KH-00424,36126661.0,19,8,2026,3,1,2026-05-13 16:07:07.428317+00:00
67539,BH26.1472,,,2026-03-20,KH-00401,16850737.0,12,9,2026,3,1,2026-05-13 16:07:07.428317+00:00
67540,BH26.1473,,,2026-03-20,KH-00447,21636662.0,10,7,2026,3,1,2026-05-13 16:07:07.428317+00:00
67541,BH26.1474,,,2026-03-20,KH-00663,31311107.0,19,5,2026,3,1,2026-05-13 16:07:07.428317+00:00
67542,BH26.1475,,,2026-03-20,KH-00430,25420550.0,17,8,2026,3,1,2026-05-13 16:07:07.428317+00:00
67543,BH26.1476,,,2026-03-20,KH-00569,2960555.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67544,BH26.1477,,,2026-03-20,KH-00569,14765740.0,9,4,2026,3,1,2026-05-13 16:07:07.428317+00:00
67545,BH26.1478,,,2026-03-20,KH-00219,84431649.0,53,17,2026,3,1,2026-05-13 16:07:07.428317+00:00
67546,BH26.1479,,,2026-03-20,KH-00489,64727213.0,39,19,2026,3,1,2026-05-13 16:07:07.428317+00:00
67547,BH26.1480,,,2026-03-20,KH-00386,85522210.0,54,13,2026,3,1,2026-05-13 16:07:07.428317+00:00
67548,BH26.1481,,,2026-03-20,KH-00134,50615550.0,32,8,2026,3,1,2026-05-13 16:07:07.428317+00:00
67549,BH26.1482,,,2026-03-20,KH-00134,96340532.0,59,15,2026,3,1,2026-05-13 16:07:07.428317+00:00
67550,BH26.1483,,,2026-03-20,KH-00377,37099992.0,24,13,2026,3,1,2026-05-13 16:07:07.428317+00:00
67551,BH26.1484,,,2026-03-20,KH-00377,27240922.0,17,7,2026,3,1,2026-05-13 16:07:07.428317+00:00
67552,BH26.1485,,,2026-03-20,KH-00631,86639241.0,59,24,2026,3,1,2026-05-13 16:07:07.428317+00:00
67553,BH26.1486,,,2026-03-20,KH-00364,29832215.0,19,5,2026,3,1,2026-05-13 16:07:07.428317+00:00
67554,BH26.1487,,,2026-03-20,KH-00218,45617770.0,28,7,2026,3,1,2026-05-13 16:07:07.428317+00:00
67555,BH26.1488,,,2026-03-20,KH-00440,34051109.0,22,9,2026,3,1,2026-05-13 16:07:07.428317+00:00
67556,BH26.1489,,,2026-03-20,KH-00615,41881101.0,27,10,2026,3,1,2026-05-13 16:07:07.428317+00:00
67557,BH26.1490,,,2026-03-20,KH-00435,24449440.0,15,12,2026,3,1,2026-05-13 16:07:07.428317+00:00
67558,BH26.1491,,,2026-03-20,KH-00414,36191749.0,25,13,2026,3,1,2026-05-13 16:07:07.428317+00:00
67559,BH26.1492,,,2026-03-20,KH-00091,128335000.0,88,15,2026,3,1,2026-05-13 16:07:07.428317+00:00
67560,BH26.1493,,,2026-03-21,KH-00091,206970000.0,149,11,2026,3,1,2026-05-13 16:07:07.428317+00:00
67561,BH26.1494,,,2026-03-21,KH-00091,32719432.0,20,6,2026,3,1,2026-05-13 16:07:07.428317+00:00
67562,BH26.1495,,,2026-03-21,KH-00562,10029442.0,7,5,2026,3,1,2026-05-13 16:07:07.428317+00:00
67563,BH26.1496,,,2026-03-21,KH-00562,11284721.0,8,3,2026,3,1,2026-05-13 16:07:07.428317+00:00
67564,BH26.1497,,,2026-03-21,KH-00477,5921110.0,2,2,2026,3,1,2026-05-13 16:07:07.428317+00:00
67565,BH26.1498,,,2026-03-21,KH-00477,38924804.0,28,11,2026,3,1,2026-05-13 16:07:07.428317+00:00
67566,BH26.1499,,,2026-03-21,KH-00439,27134441.0,18,7,2026,3,1,2026-05-13 16:07:07.428317+00:00
67567,BH26.1500,,,2026-03-21,KH-00607,61979991.0,40,12,2026,3,1,2026-05-13 16:07:07.428317+00:00
67568,BH26.1501,,,2026-03-21,KH-00410,25830550.0,15,3,2026,3,1,2026-05-13 16:07:07.428317+00:00
67569,BH26.1502,,,2026-03-21,KH-00417,20272677.0,14,11,2026,3,1,2026-05-13 16:07:07.428317+00:00
67570,BH26.1503,,,2026-03-21,KH-00467,25280548.0,15,10,2026,3,1,2026-05-13 16:07:07.428317+00:00
67571,BH26.1504,,,2026-03-21,KH-00505,40616660.0,25,12,2026,3,1,2026-05-13 16:07:07.428317+00:00
67572,BH26.1505,,,2026-03-21,KH-00545,8385924.0,5,4,2026,3,1,2026-05-13 16:07:07.428317+00:00
67573,BH26.1506,,,2026-03-21,KH-00545,31873885.0,17,8,2026,3,1,2026-05-13 16:07:07.428317+00:00
67574,BH26.1507,,,2026-03-21,KH-00147,2233333.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67575,BH26.1508,,,2026-03-21,KH-00147,51823226.0,36,9,2026,3,1,2026-05-13 16:07:07.428317+00:00
67576,BH26.1509,,,2026-03-21,KH-00204,51056471.0,35,9,2026,3,1,2026-05-13 16:07:07.428317+00:00
67577,BH26.1510,,,2026-03-21,KH-00359,64135725.0,42,15,2026,3,1,2026-05-13 16:07:07.428317+00:00
67578,BH26.1511,,,2026-03-21,KH-00496,19393332.0,12,4,2026,3,1,2026-05-13 16:07:07.428317+00:00
67579,BH26.1512,,,2026-03-21,KH-00426,53499159.0,34,13,2026,3,1,2026-05-13 16:07:07.428317+00:00
67580,BH26.1513,,,2026-03-21,KH-00354,29524442.0,16,7,2026,3,1,2026-05-13 16:07:07.428317+00:00
67581,BH26.1514,,,2026-03-21,KH-00606,5049999.0,3,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67582,BH26.1515,,,2026-03-21,KH-00606,18333608.0,7,5,2026,3,1,2026-05-13 16:07:07.428317+00:00
67583,BH26.1516,,,2026-03-21,KH-00486,39507773.0,24,6,2026,3,1,2026-05-13 16:07:07.428317+00:00
67584,BH26.1517,,,2026-03-21,KH-00403,66005354.0,40,11,2026,3,1,2026-05-13 16:07:07.428317+00:00
67585,BH26.1518,,,2026-03-21,KH-00014,8185924.0,4,3,2026,3,1,2026-05-13 16:07:07.428317+00:00
67586,BH26.1519,,,2026-03-21,KH-00014,21223330.0,13,6,2026,3,1,2026-05-13 16:07:07.428317+00:00
67587,BH26.1520,,,2026-03-21,KH-00351,14266200.0,10,2,2026,3,1,2026-05-13 16:07:07.428317+00:00
67588,BH26.1521,,,2026-03-21,KH-00351,12928888.0,8,3,2026,3,1,2026-05-13 16:07:07.428317+00:00
67589,BH26.1522,,,2026-03-21,KH-00395,31449995.0,14,7,2026,3,1,2026-05-13 16:07:07.428317+00:00
67590,BH26.1523,,,2026-03-21,KH-00646,4787222.0,3,2,2026,3,1,2026-05-13 16:07:07.428317+00:00
67591,BH26.1524,,,2026-03-21,KH-00646,16495369.0,11,5,2026,3,1,2026-05-13 16:07:07.428317+00:00
67592,BH26.1525,,,2026-03-21,KH-00517,35048327.0,25,7,2026,3,1,2026-05-13 16:07:07.428317+00:00
67593,BH26.1526,,,2026-03-21,KH-00437,3509721.0,3,2,2026,3,1,2026-05-13 16:07:07.428317+00:00
67594,BH26.1527,,,2026-03-21,KH-00437,14544999.0,9,4,2026,3,1,2026-05-13 16:07:07.428317+00:00
67595,BH26.1528,,,2026-03-21,KH-00646,35655551.0,21,7,2026,3,1,2026-05-13 16:07:07.428317+00:00
67596,BH26.1529,,,2026-03-21,KH-00518,30564442.0,20,8,2026,3,1,2026-05-13 16:07:07.428317+00:00
67597,BH26.1530,,,2026-03-21,KH-00442,3232222.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67598,BH26.1531,,,2026-03-21,KH-00442,14273332.0,8,4,2026,3,1,2026-05-13 16:07:07.428317+00:00
67599,BH26.1532,,,2026-03-21,UNKNOWN,49813883.0,25,10,2026,3,1,2026-05-13 16:07:07.428317+00:00
67600,BH26.1533,,,2026-03-21,KH-00659,59075821.0,40,15,2026,3,1,2026-05-13 16:07:07.428317+00:00
67601,BH26.1534,,,2026-03-21,KH-00473,25857776.0,16,4,2026,3,1,2026-05-13 16:07:07.428317+00:00
67602,BH26.1535,,,2026-03-21,KH-00505,17184438.0,11,4,2026,3,1,2026-05-13 16:07:07.428317+00:00
67603,BH26.1536,,,2026-03-21,KH-00455,32087217.0,19,8,2026,3,1,2026-05-13 16:07:07.428317+00:00
67604,BH26.1537,,,2026-03-22,KH-00157,2953704.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67605,BH26.1538,,,2026-03-23,KH-00091,117750000.0,190,15,2026,3,1,2026-05-13 16:07:07.428317+00:00
67606,BH26.1539,,,2026-03-23,KH-00555,23242215.0,16,11,2026,3,1,2026-05-13 16:07:07.428317+00:00
67607,BH26.1540,,,2026-03-23,KH-00091,20080553.0,14,3,2026,3,1,2026-05-13 16:07:07.428317+00:00
67608,BH26.1541,,,2026-03-23,KH-00092,47962962.0,20,2,2026,3,1,2026-05-13 16:07:07.428317+00:00
67609,BH26.1542,,,2026-03-23,KH-00022,478897693.0,295,6,2026,3,1,2026-05-13 16:07:07.428317+00:00
67610,BH26.1543,,,2026-03-23,KH-00667,49681102.0,30,12,2026,3,1,2026-05-13 16:07:07.428317+00:00
67611,BH26.1544,,,2026-03-23,KH-00182,98557284.0,63,23,2026,3,1,2026-05-13 16:07:07.428317+00:00
67612,BH26.1545,,,2026-03-23,KH-00557,2621110.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67613,BH26.1546,,,2026-03-23,KH-00135,4157407.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67614,BH26.1547,,,2026-03-23,KH-00135,1527778.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67615,BH26.1548,,,2026-03-23,KH-00157,2100000.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67616,BH26.1549,,,2026-03-23,KH-00135,2800000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67617,BH26.1550,,,2026-03-23,KH-00135,2100000.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67618,BH26.1551,,,2026-03-23,KH-00135,3003787.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67619,BH26.1552,,,2026-03-23,KH-00157,1590000.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67620,BH26.1553,,,2026-03-23,KH-00135,2800000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67621,BH26.1554,,,2026-03-23,KH-00135,1590000.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67622,BH26.1555,,,2026-03-23,KH-00157,2520000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67623,BH26.1556,,,2026-03-23,KH-00135,1590000.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67624,BH26.1557,,,2026-03-23,KH-00135,2520000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67625,BH26.1558,,,2026-03-23,KH-00157,3003787.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67626,BH26.1559,,,2026-03-23,KH-00157,4140000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67627,BH26.1560,,,2026-03-23,KH-00135,1760000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67628,BH26.1561,,,2026-03-23,KH-00157,950000.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67629,BH26.1562,,,2026-03-23,KH-00157,3820000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67630,BH26.1563,,,2026-03-23,KH-00157,2100000.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67631,BH26.1564,,,2026-03-23,KH-00135,1100000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67632,BH26.1565,,,2026-03-23,KH-00157,1400000.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67633,BH26.1566,,,2026-03-23,KH-00157,950000.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67634,BH26.1567,,,2026-03-23,KH-00157,2060000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67635,BH26.1568,,,2026-03-23,KH-00157,1590000.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67636,BH26.1569,,,2026-03-23,KH-00135,1590000.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67637,BH26.1570,,,2026-03-23,KH-00157,3003787.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67638,BH26.1571,,,2026-03-23,KH-00157,3800000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67639,BH26.1572,,,2026-03-23,KH-00135,2100000.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67640,BH26.1573,,,2026-03-23,KH-00135,3820000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67641,BH26.1574,,,2026-03-23,KH-00135,6600000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67642,BH26.1575,,,2026-03-23,KH-00135,2540000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67643,BH26.1576,,,2026-03-23,KH-00135,1800000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67644,BH26.1577,,,2026-03-23,KH-00135,3320000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67645,BH26.1578,,,2026-03-23,KH-00135,4140000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67646,BH26.1579,,,2026-03-23,KH-00157,2060000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67647,BH26.1580,,,2026-03-23,KH-00157,4140000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67648,BH26.1581,,,2026-03-23,KH-00135,2060000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67649,BH26.1582,,,2026-03-23,KH-00157,4140000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67650,BH26.1583,,,2026-03-23,KH-00135,2861111.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67651,BH26.1584,,,2026-03-24,KH-00091,229750000.0,159,14,2026,3,1,2026-05-13 16:07:07.428317+00:00
67652,BH26.1585,,,2026-03-24,KH-00010,78196100.0,42,26,2026,3,1,2026-05-13 16:07:07.428317+00:00
67653,BH26.1586,,,2026-03-24,KH-00409,81498879.0,51,20,2026,3,1,2026-05-13 16:07:07.428317+00:00
67654,BH26.1587,,,2026-03-24,KH-00369,25680551.0,15,9,2026,3,1,2026-05-13 16:07:07.428317+00:00
67655,BH26.1588,,,2026-03-24,KH-00558,9259999.0,5,4,2026,3,1,2026-05-13 16:07:07.428317+00:00
67656,BH26.1589,,,2026-03-24,KH-00558,12559443.0,7,5,2026,3,1,2026-05-13 16:07:07.428317+00:00
67657,BH26.1590,,,2026-03-24,KH-00558,4848333.0,3,2,2026,3,1,2026-05-13 16:07:07.428317+00:00
67658,BH26.1591,,,2026-03-24,KH-00558,15730554.0,9,6,2026,3,1,2026-05-13 16:07:07.428317+00:00
67659,BH26.1592,,,2026-03-24,KH-00010,5731109.0,4,2,2026,3,1,2026-05-13 16:07:07.428317+00:00
67660,BH26.1593,,,2026-03-24,KH-00010,17548605.0,15,4,2026,3,1,2026-05-13 16:07:07.428317+00:00
67661,BH26.1594,,,2026-03-24,KH-00153,24241665.0,15,3,2026,3,1,2026-05-13 16:07:07.428317+00:00
67662,BH26.1595,,,2026-03-24,KH-00153,74061559.0,55,13,2026,3,1,2026-05-13 16:07:07.428317+00:00
67663,BH26.1596,,,2026-03-24,KH-00673,24491660.0,17,5,2026,3,1,2026-05-13 16:07:07.428317+00:00
67664,BH26.1597,,,2026-03-24,KH-00470,31491108.0,20,7,2026,3,1,2026-05-13 16:07:07.428317+00:00
67665,BH26.1598,,,2026-03-24,KH-00366,63709245.0,45,9,2026,3,1,2026-05-13 16:07:07.428317+00:00
67666,BH26.1599,,,2026-03-24,KH-00378,19576665.0,12,5,2026,3,1,2026-05-13 16:07:07.428317+00:00
67667,BH26.1600,,,2026-03-24,KH-00506,22759998.0,14,5,2026,3,1,2026-05-13 16:07:07.428317+00:00
67668,BH26.1601,,,2026-03-24,KH-00506,57528879.0,26,9,2026,3,1,2026-05-13 16:07:07.428317+00:00
67669,BH26.1602,,,2026-03-24,KH-00523,14627775.0,8,3,2026,3,1,2026-05-13 16:07:07.428317+00:00
67670,BH26.1603,,,2026-03-24,KH-00523,3366666.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67671,BH26.1604,,,2026-03-24,KH-00605,35699810.0,23,7,2026,3,1,2026-05-13 16:07:07.428317+00:00
67672,BH26.1605,,,2026-03-24,KH-00605,21978513.0,15,5,2026,3,1,2026-05-13 16:07:07.428317+00:00
